"Date","SessionStart","FocalStart","FocalEnd","Type","Observer","Recorder","DeviceName","Group","UniqueFocalCode","ScanStart","GroupBehavior","GroupVisibility","ScanID","ScanBehavior","ScanBehaviorType","PlantPart","PlantSpecies","InvolvedID","x_position","y_position","device_ID","layout_info_json_version","behaviors_json_version","session_start_timeStamp","session_end_timeStamp","scan_timeStamp"
2022-02-03,"10:14:55","15:02:08","15:12:08","focal","Juan Carlos;Wil Esteban;Lara;Elena","Elena","Jane","M","MAU_2022-02-03,15:02:08","15:07:08","Resting","76 - 100% Visible","MYK",NA,NA,NA,NA,NA,3.010169506,-2.349152565,"B55C5181-F1E1-4674-86D8-50107ED445A6","v4.0","v4.0","2022-02-03,10:14:55",NA,"2022-02-03,15:07:08"
2022-02-03,"10:14:55","15:02:08","15:12:08","focal","Juan Carlos;Wil Esteban;Lara;Elena","Elena","Jane","M","MAU_2022-02-03,15:02:08","15:07:08","Resting","76 - 100% Visible","MIE",NA,NA,NA,NA,NA,3.55932188,-1.911864281,"B55C5181-F1E1-4674-86D8-50107ED445A6","v4.0","v4.0","2022-02-03,10:14:55",NA,"2022-02-03,15:07:08"
2022-02-03,"10:14:55","15:02:08","15:12:08","focal","Juan Carlos;Wil Esteban;Lara;Elena","Elena","Jane","M","MAU_2022-02-03,15:02:08","15:07:08","Resting","76 - 100% Visible","MAN",NA,NA,NA,NA,NA,2.725423574,-3.03050828,"B55C5181-F1E1-4674-86D8-50107ED445A6","v4.0","v4.0","2022-02-03,10:14:55",NA,"2022-02-03,15:07:08"
2022-02-03,"10:14:55","15:02:08","15:12:08","focal","Juan Carlos;Wil Esteban;Lara;Elena","Elena","Jane","M","MAU_2022-02-03,15:02:08","15:07:08","Resting","76 - 100% Visible","UNK_2",NA,NA,NA,NA,NA,1.728813529,-3.671186209,"B55C5181-F1E1-4674-86D8-50107ED445A6","v4.0","v4.0","2022-02-03,10:14:55",NA,"2022-02-03,15:07:08"
2022-02-03,"10:14:55","15:02:08","15:12:08","focal","Juan Carlos;Wil Esteban;Lara;Elena","Elena","Jane","M","MAU_2022-02-03,15:02:08","15:12:08","Resting","76 - 100% Visible","MAU","REST",NA,NA,NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v4.0","v4.0","2022-02-03,10:14:55",NA,"2022-02-03,15:12:08"
2022-02-03,"10:14:55","15:02:08","15:12:08","focal","Juan Carlos;Wil Esteban;Lara;Elena","Elena","Jane","M","MAU_2022-02-03,15:02:08","15:12:08","Resting","76 - 100% Visible","MOS",NA,NA,NA,NA,NA,1.372881293,-0.040677965,"B55C5181-F1E1-4674-86D8-50107ED445A6","v4.0","v4.0","2022-02-03,10:14:55",NA,"2022-02-03,15:12:08"
2022-02-03,"10:14:55","15:02:08","15:12:08","focal","Juan Carlos;Wil Esteban;Lara;Elena","Elena","Jane","M","MAU_2022-02-03,15:02:08","15:12:08","Resting","76 - 100% Visible","MEZ",NA,NA,NA,NA,NA,1.230508447,1.901694894,"B55C5181-F1E1-4674-86D8-50107ED445A6","v4.0","v4.0","2022-02-03,10:14:55",NA,"2022-02-03,15:12:08"
2022-02-03,"10:14:55","15:02:08","15:12:08","focal","Juan Carlos;Wil Esteban;Lara;Elena","Elena","Jane","M","MAU_2022-02-03,15:02:08","15:12:08","Resting","76 - 100% Visible","MIS",NA,NA,NA,NA,NA,1.545762658,1.535593152,"B55C5181-F1E1-4674-86D8-50107ED445A6","v4.0","v4.0","2022-02-03,10:14:55",NA,"2022-02-03,15:12:08"
2022-02-03,"10:14:55","15:02:08","15:12:08","focal","Juan Carlos;Wil Esteban;Lara;Elena","Elena","Jane","M","MAU_2022-02-03,15:02:08","15:12:08","Resting","76 - 100% Visible","MYK",NA,NA,NA,NA,NA,1.505084753,1.840677857,"B55C5181-F1E1-4674-86D8-50107ED445A6","v4.0","v4.0","2022-02-03,10:14:55",NA,"2022-02-03,15:12:08"
2022-02-03,"10:14:55","15:02:08","15:12:08","focal","Juan Carlos;Wil Esteban;Lara;Elena","Elena","Jane","M","MAU_2022-02-03,15:02:08","15:12:08","Resting","76 - 100% Visible","MIE",NA,NA,NA,NA,NA,4.362711906,-0.986440659,"B55C5181-F1E1-4674-86D8-50107ED445A6","v4.0","v4.0","2022-02-03,10:14:55",NA,"2022-02-03,15:12:08"
2022-02-03,"10:14:55","15:02:08","15:12:08","focal","Juan Carlos;Wil Esteban;Lara;Elena","Elena","Jane","M","MAU_2022-02-03,15:02:08","15:12:08","Resting","76 - 100% Visible","MAN",NA,NA,NA,NA,NA,4.342372894,-1.108474493,"B55C5181-F1E1-4674-86D8-50107ED445A6","v4.0","v4.0","2022-02-03,10:14:55",NA,"2022-02-03,15:12:08"
2022-02-03,"10:14:55","15:02:08","15:12:08","focal","Juan Carlos;Wil Esteban;Lara;Elena","Elena","Jane","M","MAU_2022-02-03,15:02:08","15:12:08","Resting","76 - 100% Visible","MON",NA,NA,NA,NA,NA,4.596610069,-0.518644035,"B55C5181-F1E1-4674-86D8-50107ED445A6","v4.0","v4.0","2022-02-03,10:14:55",NA,"2022-02-03,15:12:08"
2022-02-03,"10:14:55","15:02:08","15:12:08","focal","Juan Carlos;Wil Esteban;Lara;Elena","Elena","Jane","M","MAU_2022-02-03,15:02:08","15:12:08","Resting","76 - 100% Visible","MUS",NA,NA,NA,NA,NA,4.383050919,-1.0881356,"B55C5181-F1E1-4674-86D8-50107ED445A6","v4.0","v4.0","2022-02-03,10:14:55",NA,"2022-02-03,15:12:08"
2022-02-04,"04:46:32","07:59:23","08:09:23","focal","Wil Esteban;Lara;Sarah;Other","Wil Esteban;Lara;Sarah;Other","Jane","M","MEZ_2022-02-04,07:59:23","07:59:23","Resting","25% or less Visible","MEZ","REST",NA,NA,NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v4.0","v4.0","2022-02-04,04:46:32",NA,"2022-02-04,07:59:23"
2022-02-04,"04:46:32","07:59:23","08:09:23","focal","Wil Esteban;Lara;Sarah;Other","Wil Esteban;Lara;Sarah;Other","Jane","M","MEZ_2022-02-04,07:59:23","07:59:23","Resting","25% or less Visible","MYK",NA,NA,NA,NA,NA,-0.431343943,-0.200816959,"B55C5181-F1E1-4674-86D8-50107ED445A6","v4.0","v4.0","2022-02-04,04:46:32",NA,"2022-02-04,07:59:23"
2022-02-04,"04:46:32","07:59:23","08:09:23","focal","Wil Esteban;Lara;Sarah;Other","Wil Esteban;Lara;Sarah;Other","Jane","M","MEZ_2022-02-04,07:59:23","08:09:23","Forage/Travel","26 - 50% Visible","MEZ","FORAGE","Tree",NA,NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v4.0","v4.0","2022-02-04,04:46:32",NA,"2022-02-04,08:09:23"
2022-02-04,"04:46:32","10:53:50","11:03:50","focal","Wil Esteban;Lara;Sarah;Other","Wil Esteban;Lara;Sarah;Other","Jane","M","MUL_2022-02-04,10:53:50","10:53:50","Resting","26 - 50% Visible","MUL","SELF-DIRECTED","Grooming",NA,NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v4.0","v4.0","2022-02-04,04:46:32",NA,"2022-02-04,10:53:50"
2022-02-04,"04:46:32","10:53:50","11:03:50","focal","Wil Esteban;Lara;Sarah;Other","Wil Esteban;Lara;Sarah;Other","Jane","M","MUL_2022-02-04,10:53:50","10:53:50","Resting","26 - 50% Visible","MEZ",NA,NA,NA,NA,NA,0.339544654,-0.021206928,"B55C5181-F1E1-4674-86D8-50107ED445A6","v4.0","v4.0","2022-02-04,04:46:32",NA,"2022-02-04,10:53:50"
2022-02-04,"04:46:32","10:53:50","11:03:50","focal","Wil Esteban;Lara;Sarah;Other","Wil Esteban;Lara;Sarah;Other","Jane","M","MUL_2022-02-04,10:53:50","10:58:51","Resting","26 - 50% Visible","MUL","REST",NA,NA,NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v4.0","v4.0","2022-02-04,04:46:32",NA,"2022-02-04,10:58:51"
2022-02-04,"04:46:32","10:53:50","11:03:50","focal","Wil Esteban;Lara;Sarah;Other","Wil Esteban;Lara;Sarah;Other","Jane","M","MUL_2022-02-04,10:53:50","10:58:51","Resting","26 - 50% Visible","MEZ",NA,NA,NA,NA,NA,0.80178839,0.889138222,"B55C5181-F1E1-4674-86D8-50107ED445A6","v4.0","v4.0","2022-02-04,04:46:32",NA,"2022-02-04,10:58:51"
2022-02-04,"04:46:32","10:53:50","11:03:50","focal","Wil Esteban;Lara;Sarah;Other","Wil Esteban;Lara;Sarah;Other","Jane","M","MUL_2022-02-04,10:53:50","11:03:51","Resting","26 - 50% Visible","MUL","REST",NA,NA,NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v4.0","v4.0","2022-02-04,04:46:32",NA,"2022-02-04,11:03:51"
2022-02-04,"04:46:32","10:53:50","11:03:50","focal","Wil Esteban;Lara;Sarah;Other","Wil Esteban;Lara;Sarah;Other","Jane","M","MUL_2022-02-04,10:53:50","11:03:51","Resting","26 - 50% Visible","MEZ",NA,NA,NA,NA,NA,0.899546146,0.66122216,"B55C5181-F1E1-4674-86D8-50107ED445A6","v4.0","v4.0","2022-02-04,04:46:32",NA,"2022-02-04,11:03:51"
2022-02-08,"06:19:20","08:53:48","09:03:48","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TRU_2022-02-08,08:53:48","08:53:48","Socializing","26 - 50% Visible","TRU","SOCIAL","Receiving Grooming",NA,NA,"TAN",0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,08:53:48"
2022-02-08,"06:19:20","08:53:48","09:03:48","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TRU_2022-02-08,08:53:48","08:53:48","Socializing","26 - 50% Visible","TIQ",NA,NA,NA,NA,NA,-0.132203385,-0.3457627,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,08:53:48"
2022-02-08,"06:19:20","08:53:48","09:03:48","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TRU_2022-02-08,08:53:48","08:53:48","Socializing","26 - 50% Visible","TAN",NA,NA,NA,NA,NA,0.020338982,0.416949153,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,08:53:48"
2022-02-08,"06:19:20","08:53:48","09:03:48","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TRU_2022-02-08,08:53:48","08:58:48","Resting","26 - 50% Visible","TRU","REST",NA,NA,NA,NA,0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,08:58:48"
2022-02-08,"06:19:20","08:53:48","09:03:48","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TRU_2022-02-08,08:53:48","08:58:48","Resting","26 - 50% Visible","TIQ",NA,NA,NA,NA,NA,0.406779647,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,08:58:48"
2022-02-08,"06:19:20","08:53:48","09:03:48","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TRU_2022-02-08,08:53:48","08:58:48","Resting","26 - 50% Visible","TAN",NA,NA,NA,NA,NA,0.122033894,1.189830422,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,08:58:48"
2022-02-08,"06:19:20","08:53:48","09:03:48","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TRU_2022-02-08,08:53:48","09:03:48","Resting","26 - 50% Visible","TRU","SOCIAL","Receiving Grooming",NA,NA,"TAN",0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,09:03:48"
2022-02-08,"06:19:20","08:53:48","09:03:48","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TRU_2022-02-08,08:53:48","09:03:48","Resting","26 - 50% Visible","TIQ",NA,NA,NA,NA,NA,0.75762707,0.854237258,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,09:03:48"
2022-02-08,"06:19:20","08:53:48","09:03:48","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TRU_2022-02-08,08:53:48","09:03:48","Resting","26 - 50% Visible","TAN",NA,NA,NA,NA,NA,0.020338982,0.101694912,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,09:03:48"
2022-02-08,"06:19:20","08:53:48","09:03:48","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TRU_2022-02-08,08:53:48","09:03:48","Resting","26 - 50% Visible","TIN",NA,NA,NA,NA,NA,1.108474493,-0.340677947,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,09:03:48"
2022-02-08,"06:19:20","09:08:16","09:18:16","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TAN_2022-02-08,09:08:16","09:08:16","Resting","26 - 50% Visible","TAN","SOCIAL","Grooming",NA,NA,"TRU",0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,09:08:16"
2022-02-08,"06:19:20","09:08:16","09:18:16","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TAN_2022-02-08,09:08:16","09:08:16","Resting","26 - 50% Visible","TIN",NA,NA,NA,NA,NA,-0.559322,0.488135576,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,09:08:16"
2022-02-08,"06:19:20","09:08:16","09:18:16","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TAN_2022-02-08,09:08:16","09:08:16","Resting","26 - 50% Visible","TRU",NA,NA,NA,NA,NA,0.376271188,-0.274576247,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,09:08:16"
2022-02-08,"06:19:20","09:08:16","09:18:16","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TAN_2022-02-08,09:08:16","09:13:16","Resting","26 - 50% Visible","TAN","REST",NA,NA,NA,NA,0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,09:13:16"
2022-02-08,"06:19:20","09:08:16","09:18:16","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TAN_2022-02-08,09:08:16","09:13:16","Resting","26 - 50% Visible","TIN",NA,NA,NA,NA,NA,-0.17288135,1.210169435,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,09:13:16"
2022-02-08,"06:19:20","09:08:16","09:18:16","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TAN_2022-02-08,09:08:16","09:13:16","Resting","26 - 50% Visible","TRU",NA,NA,NA,NA,NA,0.294915259,-0.010169491,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,09:13:16"
2022-02-08,"06:19:20","09:08:16","09:18:16","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TAN_2022-02-08,09:08:16","09:13:16","Resting","26 - 50% Visible","TIQ",NA,NA,NA,NA,NA,-0.203389823,-0.132203385,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,09:13:16"
2022-02-08,"06:19:20","09:08:16","09:18:16","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TAN_2022-02-08,09:08:16","09:13:16","Resting","26 - 50% Visible","PAL",NA,NA,NA,NA,NA,-3.894915104,3.85423708,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,09:13:16"
2022-02-08,"06:19:20","09:08:16","09:18:16","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TAN_2022-02-08,09:08:16","09:13:16","Resting","26 - 50% Visible","PED",NA,NA,NA,NA,NA,-0.986440659,5.135592937,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,09:13:16"
2022-02-08,"06:19:20","09:08:16","09:18:16","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TAN_2022-02-08,09:08:16","09:18:16","Resting","26 - 50% Visible","TAN","REST",NA,NA,NA,NA,0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,09:18:16"
2022-02-08,"06:19:20","09:08:16","09:18:16","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TAN_2022-02-08,09:08:16","09:18:16","Resting","26 - 50% Visible","TIN",NA,NA,NA,NA,NA,-0.538983047,1.047457576,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,09:18:16"
2022-02-08,"06:19:20","09:08:16","09:18:16","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TAN_2022-02-08,09:08:16","09:18:16","Resting","26 - 50% Visible","TRU",NA,NA,NA,NA,NA,0.396610141,-0.142372876,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,09:18:16"
2022-02-08,"06:19:20","09:08:16","09:18:16","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TAN_2022-02-08,09:08:16","09:18:16","Resting","26 - 50% Visible","TIQ",NA,NA,NA,NA,NA,-0.75762707,0.828813553,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,09:18:16"
2022-02-08,"06:19:20","09:08:16","09:18:16","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TAN_2022-02-08,09:08:16","09:18:16","Resting","26 - 50% Visible","PAL",NA,NA,NA,NA,NA,-3.707849503,3.508898973,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,09:18:16"
2022-02-08,"06:19:20","09:08:16","09:18:16","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TAN_2022-02-08,09:08:16","09:18:16","Resting","26 - 50% Visible","PED",NA,NA,NA,NA,NA,-0.986440659,5.135592937,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,09:18:16"
2022-02-08,"06:19:20","09:08:16","09:18:16","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TAN_2022-02-08,09:08:16","09:18:16","Resting","26 - 50% Visible","THO",NA,NA,NA,NA,NA,2.725598335,1.748797417,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,09:18:16"
2022-02-08,"06:19:20","11:28:09","11:38:09","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TET_2022-02-08,11:28:09","11:28:09","Resting","25% or less Visible","TET","REST",NA,NA,NA,NA,0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,11:28:09"
2022-02-08,"06:19:20","11:28:09","11:38:09","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TET_2022-02-08,11:28:09","11:33:09","Foraging - Tree","25% or less Visible","TET","REST",NA,NA,NA,NA,0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,11:33:09"
2022-02-08,"06:19:20","11:28:09","11:38:09","focal","Wil Esteban;Sarah","Wil Esteban","Tenorio","T","TET_2022-02-08,11:28:09","11:38:09","Resting","25% or less Visible","TET","REST",NA,NA,NA,NA,0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-08,06:19:20","2022-02-08,16:02:46","2022-02-08,11:38:09"
2022-02-21,"13:10:46","15:36:27","15:46:27","focal","Wil Esteban;Lev;Sarah","Lev","Tenorio","T","PEQ_2022-02-21,15:36:27","15:36:27","Foraging - Tree","26 - 50% Visible","PEQ","FORAGE","Tree",NA,NA,NA,0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-21,13:10:46",NA,"2022-02-21,15:36:27"
2022-02-21,"13:10:46","15:36:27","15:46:27","focal","Wil Esteban;Lev;Sarah","Lev","Tenorio","T","PEQ_2022-02-21,15:36:27","15:36:27","Foraging - Tree","26 - 50% Visible","PED",NA,NA,NA,NA,NA,-3.406779528,2.308474541,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-21,13:10:46",NA,"2022-02-21,15:36:27"
2022-02-21,"13:10:46","15:36:27","15:46:27","focal","Wil Esteban;Lev;Sarah","Lev","Tenorio","T","PEQ_2022-02-21,15:36:27","15:41:27","Foraging - Tree","25% or less Visible","PEQ","SOCIAL","Aggression observer",NA,NA,NA,0,0,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-21,13:10:46",NA,"2022-02-21,15:41:27"
2022-02-21,"13:10:46","15:36:27","15:46:27","focal","Wil Esteban;Lev;Sarah","Lev","Tenorio","T","PEQ_2022-02-21,15:36:27","15:41:27","Foraging - Tree","25% or less Visible","TEN",NA,NA,NA,NA,NA,-2.837288141,-1.413559318,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-21,13:10:46",NA,"2022-02-21,15:41:27"
2022-02-21,"13:10:46","15:36:27","15:46:27","focal","Wil Esteban;Lev;Sarah","Lev","Tenorio","T","PEQ_2022-02-21,15:36:27","15:41:27","Foraging - Tree","25% or less Visible","PAL",NA,NA,NA,NA,NA,0.040677965,0.579661012,"7AE508F8-20A6-4E59-9809-42859598EEA8","v4.0","v4.0","2022-02-21,13:10:46",NA,"2022-02-21,15:41:27"
