"Date","SessionStart","FocalStart","FocalEnd","Type","Observer","Recorder","DeviceName","Group","FocalID","BehaviorStart","Actor","Behavior","Recipient","BehaviorType","Involved","Against","Start/End","Part","comment","device_ID","layout_info_json_version","behaviors_json_version","session_start_timeStamp","session_end_timeStamp","focal_start_timeStamp","focal_end_timeStamp"
2019-09-14,"06:42:22","08:38:59","08:46:22","abort","Evan","Evan","Marie","T","TAN","08:41:18","TAI","Approach","TAN",NA,NA,NA,NA,NA,NA,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.2","v3.5","2019-09-14,06:42:22",NA,"2019-09-14,08:38:59","2019-09-14,08:46:22"
2019-09-14,"06:42:22","08:38:59","08:46:22","abort","Evan","Evan","Marie","T","TAN","08:41:24","TAN","Leave","TAI",NA,NA,NA,NA,NA,NA,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.2","v3.5","2019-09-14,06:42:22",NA,"2019-09-14,08:38:59","2019-09-14,08:46:22"
2019-09-14,"06:42:22","08:38:59","08:46:22","abort","Evan","Evan","Marie","T","TAN","08:41:45","TAN","Foraging State","TAN",NA,NA,NA,NA,NA,NA,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.2","v3.5","2019-09-14,06:42:22",NA,"2019-09-14,08:38:59","2019-09-14,08:46:22"
2019-09-14,"06:42:22","08:38:59","08:46:22","abort","Evan","Evan","Marie","T","TAN","08:41:51","TAN","Eat","TAN","Animal",NA,NA,NA,NA,NA,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.2","v3.5","2019-09-14,06:42:22",NA,"2019-09-14,08:38:59","2019-09-14,08:46:22"
2019-09-14,"06:42:22","08:38:59","08:46:22","abort","Evan","Evan","Marie","T","TAN","08:41:59","TAN","Eat","TAN","Animal",NA,NA,NA,NA,NA,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.2","v3.5","2019-09-14,06:42:22",NA,"2019-09-14,08:38:59","2019-09-14,08:46:22"
2019-09-14,"06:42:22","08:38:59","08:46:22","abort","Evan","Evan","Marie","T","TAN","08:42:20","TAN","Eat","TAN","Animal",NA,NA,NA,NA,NA,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.2","v3.5","2019-09-14,06:42:22",NA,"2019-09-14,08:38:59","2019-09-14,08:46:22"
2019-09-14,"06:42:22","08:38:59","08:46:22","abort","Evan","Evan","Marie","T","TAN","08:42:29","TAN","Resting State","TAN",NA,NA,NA,NA,NA,NA,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.2","v3.5","2019-09-14,06:42:22",NA,"2019-09-14,08:38:59","2019-09-14,08:46:22"
2019-09-14,"06:42:22","08:38:59","08:46:22","abort","Evan","Evan","Marie","T","TAN","08:42:33","TAB","Approach","TAN",NA,NA,NA,NA,NA,NA,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.2","v3.5","2019-09-14,06:42:22",NA,"2019-09-14,08:38:59","2019-09-14,08:46:22"
2019-09-14,"06:42:22","08:38:59","08:46:22","abort","Evan","Evan","Marie","T","TAN","08:42:35","TAN","Social State","TAN",NA,NA,NA,NA,NA,NA,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.2","v3.5","2019-09-14,06:42:22",NA,"2019-09-14,08:38:59","2019-09-14,08:46:22"
2019-09-14,"06:42:22","08:38:59","08:46:22","abort","Evan","Evan","Marie","T","TAN","08:42:46","TAB","Play Dyad","TAN",NA,NA,NA,"START",NA,NA,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.2","v3.5","2019-09-14,06:42:22",NA,"2019-09-14,08:38:59","2019-09-14,08:46:22"
2019-09-14,"06:42:22","08:38:59","08:46:22","abort","Evan","Evan","Marie","T","TAN","08:43:28","TAN","Leave","TAB",NA,NA,NA,NA,NA,NA,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.2","v3.5","2019-09-14,06:42:22",NA,"2019-09-14,08:38:59","2019-09-14,08:46:22"
2019-09-14,"06:42:22","08:38:59","08:46:22","abort","Evan","Evan","Marie","T","TAN","08:43:35","TAN","Play Dyad","TAB",NA,NA,NA,"END",NA,NA,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.2","v3.5","2019-09-14,06:42:22",NA,"2019-09-14,08:38:59","2019-09-14,08:46:22"
2019-09-14,"06:42:22","08:38:59","08:46:22","abort","Evan","Evan","Marie","T","TAN","08:43:46","TAN","Foraging State","TAN",NA,NA,NA,NA,NA,NA,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.2","v3.5","2019-09-14,06:42:22",NA,"2019-09-14,08:38:59","2019-09-14,08:46:22"
2019-09-14,"06:42:22","11:34:15","11:35:58","abort","Evan","Evan","Marie","T","TRU","11:34:40","TRU","Travel State","TRU",NA,NA,NA,NA,NA,NA,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.2","v3.5","2019-09-14,06:42:22",NA,"2019-09-14,11:34:15","2019-09-14,11:35:58"
2019-09-14,"06:42:22","11:34:15","11:35:58","abort","Evan","Evan","Marie","T","TRU","11:34:42","TRU","Hold Baby","TIN","Dorsal",NA,NA,"START",NA,NA,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.2","v3.5","2019-09-14,06:42:22",NA,"2019-09-14,11:34:15","2019-09-14,11:35:58"
2019-09-14,"06:42:22","11:34:15","11:35:58","abort","Evan","Evan","Marie","T","TRU","11:35:35","TEV","Approach","TRU",NA,NA,NA,NA,NA,NA,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.2","v3.5","2019-09-14,06:42:22",NA,"2019-09-14,11:34:15","2019-09-14,11:35:58"
2019-06-18,"12:17:37","13:47:47","13:54:25","abort","Alex;Celia;Missy","Alex","Jane","M","MAS","13:48:18","MAS","Foraging State","MAS",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-18,12:17:37","2019-06-18,15:29:06","2019-06-18,13:47:47","2019-06-18,13:54:25"
2019-06-18,"12:17:37","13:47:47","13:54:25","abort","Alex;Celia;Missy","Alex","Jane","M","MAS","13:48:21","MAS","Scratch","MAS",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-18,12:17:37","2019-06-18,15:29:06","2019-06-18,13:47:47","2019-06-18,13:54:25"
2019-06-18,"12:17:37","13:47:47","13:54:25","abort","Alex;Celia;Missy","Alex","Jane","M","MAS","13:48:26","MAS","Eat","MAS",NA,NA,NA,NA,"Insects",NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-18,12:17:37","2019-06-18,15:29:06","2019-06-18,13:47:47","2019-06-18,13:54:25"
2019-06-18,"12:17:37","13:47:47","13:54:25","abort","Alex;Celia;Missy","Alex","Jane","M","MAS","13:48:46","MAS","Forage","MAS",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-18,12:17:37","2019-06-18,15:29:06","2019-06-18,13:47:47","2019-06-18,13:54:25"
2019-06-18,"12:17:37","13:47:47","13:54:25","abort","Alex;Celia;Missy","Alex","Jane","M","MAS","13:49:04","MAS","Travel","MAS",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-18,12:17:37","2019-06-18,15:29:06","2019-06-18,13:47:47","2019-06-18,13:54:25"
2019-06-18,"12:17:37","13:47:47","13:54:25","abort","Alex;Celia;Missy","Alex","Jane","M","MAS","13:49:14","MAS","Scratch","MAS",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-18,12:17:37","2019-06-18,15:29:06","2019-06-18,13:47:47","2019-06-18,13:54:25"
2019-06-18,"12:17:37","13:47:47","13:54:25","abort","Alex;Celia;Missy","Alex","Jane","M","MAS","13:49:20","MAS","Scratch","MAS",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-18,12:17:37","2019-06-18,15:29:06","2019-06-18,13:47:47","2019-06-18,13:54:25"
2019-06-18,"12:17:37","13:47:47","13:54:25","abort","Alex;Celia;Missy","Alex","Jane","M","MAS","13:49:49","MAS","Travel","MAS",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-18,12:17:37","2019-06-18,15:29:06","2019-06-18,13:47:47","2019-06-18,13:54:25"
2019-06-18,"12:17:37","13:47:47","13:54:25","abort","Alex;Celia;Missy","Alex","Jane","M","MAS","13:49:53","MAS","Aggression Observer","MAS",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-18,12:17:37","2019-06-18,15:29:06","2019-06-18,13:47:47","2019-06-18,13:54:25"
2019-06-18,"12:17:37","13:47:47","13:54:25","abort","Alex;Celia;Missy","Alex","Jane","M","MAS","13:50:07","MAS","Vigilant","MAS",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-18,12:17:37","2019-06-18,15:29:06","2019-06-18,13:47:47","2019-06-18,13:54:25"
2019-06-18,"12:17:37","13:47:47","13:54:25","abort","Alex;Celia;Missy","Alex","Jane","M","MAS","13:50:32","MAS","Aggression Observer","MAS",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-18,12:17:37","2019-06-18,15:29:06","2019-06-18,13:47:47","2019-06-18,13:54:25"
2019-06-18,"12:17:37","13:47:47","13:54:25","abort","Alex;Celia;Missy","Alex","Jane","M","MAS","13:50:37","MAS","Scratch","MAS",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-18,12:17:37","2019-06-18,15:29:06","2019-06-18,13:47:47","2019-06-18,13:54:25"
2019-06-18,"12:17:37","13:47:47","13:54:25","abort","Alex;Celia;Missy","Alex","Jane","M","MAS","13:51:12","MAS","Vigilant","MAS",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-18,12:17:37","2019-06-18,15:29:06","2019-06-18,13:47:47","2019-06-18,13:54:25"
2019-06-18,"12:17:37","13:47:47","13:54:25","abort","Alex;Celia;Missy","Alex","Jane","M","MAS","13:51:31","MAS","Forage","MAS",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-18,12:17:37","2019-06-18,15:29:06","2019-06-18,13:47:47","2019-06-18,13:54:25"
2019-06-18,"12:17:37","13:47:47","13:54:25","abort","Alex;Celia;Missy","Alex","Jane","M","MAS","13:52:07","MAS","Eat","MAS",NA,NA,NA,NA,"Insects",NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-18,12:17:37","2019-06-18,15:29:06","2019-06-18,13:47:47","2019-06-18,13:54:25"
2019-06-18,"12:17:37","13:47:47","13:54:25","abort","Alex;Celia;Missy","Alex","Jane","M","MAS","13:52:16","MAS","Defecate","MAS",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-18,12:17:37","2019-06-18,15:29:06","2019-06-18,13:47:47","2019-06-18,13:54:25"
2019-06-18,"12:17:37","13:47:47","13:54:25","abort","Alex;Celia;Missy","Alex","Jane","M","MAS","13:52:30","MAS","Forage","MAS",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-18,12:17:37","2019-06-18,15:29:06","2019-06-18,13:47:47","2019-06-18,13:54:25"
2019-06-19,"12:42:19","15:04:45","15:10:31","abort","Alex;Sophia","Alex;Sophia","Jane","M","MEZ","15:05:31","MEZ","Social State","MEZ",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-19,12:42:19",NA,"2019-06-19,15:04:45","2019-06-19,15:10:31"
2019-06-19,"12:42:19","15:04:45","15:10:31","abort","Alex;Sophia","Alex;Sophia","Jane","M","MEZ","15:05:39","MEZ","Groom","MEZ",NA,NA,NA,"START",NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-19,12:42:19",NA,"2019-06-19,15:04:45","2019-06-19,15:10:31"
2019-06-19,"12:42:19","15:04:45","15:10:31","abort","Alex;Sophia","Alex;Sophia","Jane","M","MEZ","15:05:47","MEZ","Groom","MAY",NA,NA,NA,"START",NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-19,12:42:19",NA,"2019-06-19,15:04:45","2019-06-19,15:10:31"
2019-06-19,"12:42:19","15:04:45","15:10:31","abort","Alex;Sophia","Alex;Sophia","Jane","M","MEZ","15:05:57","MEZ","Groom","MAY",NA,NA,NA,"END",NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-19,12:42:19",NA,"2019-06-19,15:04:45","2019-06-19,15:10:31"
2019-06-19,"12:42:19","15:04:45","15:10:31","abort","Alex;Sophia","Alex;Sophia","Jane","M","MEZ","15:06:13","MIS","Twitter","MEZ",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-19,12:42:19",NA,"2019-06-19,15:04:45","2019-06-19,15:10:31"
2019-06-19,"12:42:19","15:04:45","15:10:31","abort","Alex;Sophia","Alex;Sophia","Jane","M","MEZ","15:06:56","MAY","Contact","MEZ",NA,NA,NA,"START",NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-19,12:42:19",NA,"2019-06-19,15:04:45","2019-06-19,15:10:31"
2019-06-19,"12:42:19","15:04:45","15:10:31","abort","Alex;Sophia","Alex;Sophia","Jane","M","MEZ","15:08:07","MIS","Approach","MEZ","Not Mutual",NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-19,12:42:19",NA,"2019-06-19,15:04:45","2019-06-19,15:10:31"
2019-06-19,"12:42:19","15:04:45","15:10:31","abort","Alex;Sophia","Alex;Sophia","Jane","M","MEZ","15:08:12","MIS","Contact","MEZ",NA,NA,NA,"START",NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-19,12:42:19",NA,"2019-06-19,15:04:45","2019-06-19,15:10:31"
2019-06-19,"12:42:19","15:04:45","15:10:31","abort","Alex;Sophia","Alex;Sophia","Jane","M","MEZ","15:08:20","MAY","Contact","MEZ",NA,NA,NA,"END",NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-19,12:42:19",NA,"2019-06-19,15:04:45","2019-06-19,15:10:31"
2019-06-19,"12:42:19","15:04:45","15:10:31","abort","Alex;Sophia","Alex;Sophia","Jane","M","MEZ","15:08:28","MIS","Contact","MEZ",NA,NA,NA,"END",NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-19,12:42:19",NA,"2019-06-19,15:04:45","2019-06-19,15:10:31"
2019-06-19,"12:42:19","15:04:45","15:10:31","abort","Alex;Sophia","Alex;Sophia","Jane","M","MEZ","15:08:54","MUS","Approach","MEZ","Not Mutual",NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-19,12:42:19",NA,"2019-06-19,15:04:45","2019-06-19,15:10:31"
2019-06-19,"12:42:19","15:04:45","15:10:31","abort","Alex;Sophia","Alex;Sophia","Jane","M","MEZ","15:09:07","MAY","Groom Solicit","MEZ",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-19,12:42:19",NA,"2019-06-19,15:04:45","2019-06-19,15:10:31"
2019-06-19,"12:42:19","15:04:45","15:10:31","abort","Alex;Sophia","Alex;Sophia","Jane","M","MEZ","15:09:17","MEZ","Groom","MAY",NA,NA,NA,"START",NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-19,12:42:19",NA,"2019-06-19,15:04:45","2019-06-19,15:10:31"
2019-06-19,"12:42:19","15:04:45","15:10:31","abort","Alex;Sophia","Alex;Sophia","Jane","M","MEZ","15:09:28","MUS","Leave","MEZ","Not Mutual",NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-19,12:42:19",NA,"2019-06-19,15:04:45","2019-06-19,15:10:31"
2019-06-19,"12:42:19","15:04:45","15:10:31","abort","Alex;Sophia","Alex;Sophia","Jane","M","MEZ","15:09:32","MIS","Leave","MEZ","Not Mutual",NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-19,12:42:19",NA,"2019-06-19,15:04:45","2019-06-19,15:10:31"
2019-06-19,"12:42:19","15:04:45","15:10:31","abort","Alex;Sophia","Alex;Sophia","Jane","M","MEZ","15:09:42","MEZ","Groom","MAY",NA,NA,NA,"END",NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.1","v3.3","2019-06-19,12:42:19",NA,"2019-06-19,15:04:45","2019-06-19,15:10:31"
2019-09-14,"08:23:44","08:26:02","08:33:10","abort","Alex;Juan Carlos;Sophia;Evan","Sophia","Diana","T","TIC","08:26:20","TIC","Foraging State","TIC",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.2","v3.5","2019-09-14,08:23:44",NA,"2019-09-14,08:26:02","2019-09-14,08:33:10"
2019-09-14,"08:23:44","08:26:02","08:33:10","abort","Alex;Juan Carlos;Sophia;Evan","Sophia","Diana","T","TIC","08:26:23","TIC","Eat","TIC",NA,NA,NA,NA,"Unknown",NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.2","v3.5","2019-09-14,08:23:44",NA,"2019-09-14,08:26:02","2019-09-14,08:33:10"
2019-09-14,"08:23:44","08:26:02","08:33:10","abort","Alex;Juan Carlos;Sophia;Evan","Sophia","Diana","T","TIC","08:26:29","TIC","Urinate","TIC",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.2","v3.5","2019-09-14,08:23:44",NA,"2019-09-14,08:26:02","2019-09-14,08:33:10"
2019-09-14,"08:23:44","08:26:02","08:33:10","abort","Alex;Juan Carlos;Sophia;Evan","Sophia","Diana","T","TIC","08:26:47","TIC","Eat","TIC",NA,NA,NA,NA,"Animal",NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.2","v3.5","2019-09-14,08:23:44",NA,"2019-09-14,08:26:02","2019-09-14,08:33:10"
2019-09-14,"08:23:44","08:26:02","08:33:10","abort","Alex;Juan Carlos;Sophia;Evan","Sophia","Diana","T","TIC","08:26:58","TIC","Eat","TIC",NA,NA,NA,NA,"Animal",NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.2","v3.5","2019-09-14,08:23:44",NA,"2019-09-14,08:26:02","2019-09-14,08:33:10"
2019-09-14,"08:23:44","08:26:02","08:33:10","abort","Alex;Juan Carlos;Sophia;Evan","Sophia","Diana","T","TIC","08:27:05","TIC","Eat","TIC",NA,NA,NA,NA,"Animal",NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.2","v3.5","2019-09-14,08:23:44",NA,"2019-09-14,08:26:02","2019-09-14,08:33:10"
2019-09-14,"08:23:44","08:26:02","08:33:10","abort","Alex;Juan Carlos;Sophia;Evan","Sophia","Diana","T","TIC","08:27:09","TIC","Eat","TIC",NA,NA,NA,NA,"Animal",NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.2","v3.5","2019-09-14,08:23:44",NA,"2019-09-14,08:26:02","2019-09-14,08:33:10"
2019-09-14,"08:23:44","08:26:02","08:33:10","abort","Alex;Juan Carlos;Sophia;Evan","Sophia","Diana","T","TIC","08:27:15","TIC","Eat","TIC",NA,NA,NA,NA,"Animal",NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.2","v3.5","2019-09-14,08:23:44",NA,"2019-09-14,08:26:02","2019-09-14,08:33:10"
2019-09-14,"08:23:44","08:26:02","08:33:10","abort","Alex;Juan Carlos;Sophia;Evan","Sophia","Diana","T","TIC","08:27:31","TIC","Eat","TIC",NA,NA,NA,NA,"Animal",NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.2","v3.5","2019-09-14,08:23:44",NA,"2019-09-14,08:26:02","2019-09-14,08:33:10"
2019-09-14,"08:23:44","08:26:02","08:33:10","abort","Alex;Juan Carlos;Sophia;Evan","Sophia","Diana","T","TIC","08:27:38","TIC","Eat","TIC",NA,NA,NA,NA,"Animal",NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.2","v3.5","2019-09-14,08:23:44",NA,"2019-09-14,08:26:02","2019-09-14,08:33:10"
2019-09-14,"08:23:44","08:26:02","08:33:10","abort","Alex;Juan Carlos;Sophia;Evan","Sophia","Diana","T","TIC","08:27:46","TIC","Eat","TIC",NA,NA,NA,NA,"Animal",NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.2","v3.5","2019-09-14,08:23:44",NA,"2019-09-14,08:26:02","2019-09-14,08:33:10"
2019-09-14,"08:23:44","08:26:02","08:33:10","abort","Alex;Juan Carlos;Sophia;Evan","Sophia","Diana","T","TIC","08:28:28","TIC","Eat","TIC",NA,NA,NA,NA,"Animal",NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.2","v3.5","2019-09-14,08:23:44",NA,"2019-09-14,08:26:02","2019-09-14,08:33:10"
2019-09-14,"08:23:44","08:26:02","08:33:10","abort","Alex;Juan Carlos;Sophia;Evan","Sophia","Diana","T","TIC","08:28:31","TIC","Eat","TIC",NA,NA,NA,NA,"Animal",NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.2","v3.5","2019-09-14,08:23:44",NA,"2019-09-14,08:26:02","2019-09-14,08:33:10"
2019-09-14,"08:23:44","08:26:02","08:33:10","abort","Alex;Juan Carlos;Sophia;Evan","Sophia","Diana","T","TIC","08:28:39","TIC","Eat","TIC",NA,NA,NA,NA,"Animal",NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.2","v3.5","2019-09-14,08:23:44",NA,"2019-09-14,08:26:02","2019-09-14,08:33:10"
2019-09-14,"08:23:44","08:26:02","08:33:10","abort","Alex;Juan Carlos;Sophia;Evan","Sophia","Diana","T","TIC","08:29:13","TIC","Urinate","TIC",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.2","v3.5","2019-09-14,08:23:44",NA,"2019-09-14,08:26:02","2019-09-14,08:33:10"
2019-09-14,"08:23:44","08:26:02","08:33:10","abort","Alex;Juan Carlos;Sophia;Evan","Sophia","Diana","T","TIC","08:29:37","TIC","Eat","TIC",NA,NA,NA,NA,"Animal",NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.2","v3.5","2019-09-14,08:23:44",NA,"2019-09-14,08:26:02","2019-09-14,08:33:10"
2019-09-14,"08:23:44","08:26:02","08:33:10","abort","Alex;Juan Carlos;Sophia;Evan","Sophia","Diana","T","TIC","08:30:31","TIC","Eat","TIC",NA,NA,NA,NA,"Animal",NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.2","v3.5","2019-09-14,08:23:44",NA,"2019-09-14,08:26:02","2019-09-14,08:33:10"
2019-09-14,"08:23:44","08:26:02","08:33:10","abort","Alex;Juan Carlos;Sophia;Evan","Sophia","Diana","T","TIC","08:30:58","TIC","Travel State","TIC",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.2","v3.5","2019-09-14,08:23:44",NA,"2019-09-14,08:26:02","2019-09-14,08:33:10"
