"Date","SessionStart","FocalStart","FocalEnd","Type","Observer","Recorder","DeviceName","Group","UniqueFocalCode","BehaviorStart","Actor","Behavior","Recipient","BehaviorType","Involved","Against","Start/End","Part","comment","device_ID","layout_info_json_version","behaviors_json_version","session_start_timeStamp","session_end_timeStamp","focal_end_timeStamp"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:12:47","TRU","Foraging State","TRU",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:14:02","TRU","Eat","TRU",NA,NA,NA,NA,"Animal",NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:15:26","TRU","Twitter","TRU","Alone",NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:17:07","TRU","Eat","TRU",NA,NA,NA,NA,"Animal",NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:17:52","TRU","Peep","TRU","Alone",NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:18:06","TRU","Peep","TRU","Alone",NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:18:22","TRU","Peep","TRU","Alone",NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:18:27","TRU","Peep","TRU","Alone",NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:19:09","TRU","Peep","TRU","Alone",NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:19:12","TRU","Peep","TRU","Alone",NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:19:15","TRU","Travel State","TRU",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:19:23","TRU","Social Peep","TRU","Unknown",NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:19:38","TRU","Peep","TRU","Directed",NA,NA,"TIN",NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:19:45","TRU","Look at","TRU","Peep to Focal",NA,NA,"TIN",NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:19:55","TRU","Approach","TIN",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:19:57","TRU","Leave","TIN",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:20:00","TRU","Peep","TRU","Undirected",NA,NA,"TIN",NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:20:31","TRU","Approach","TAI",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:20:33","TIN","Approach","TRU",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:20:34","TRU","Social State","TRU",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:20:38","TRU","Peep","TRU","Directed",NA,NA,"TAI",NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:20:43","TAI","Leave","TRU",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:20:50","TRU","Food Peep","TRU","Directed",NA,NA,"TIN",NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:21:05","TRU","Eat","TRU",NA,NA,NA,NA,"Plant",NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:21:11","TRU","Food Peep","TRU","Directed",NA,NA,"TIN",NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:21:17","TIN","Food Interest","TRU",NA,NA,NA,NA,"Plant",NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:21:26","TRU","Food Peep","TRU","Directed",NA,NA,"TIN",NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:21:32","TRU","Eat","TRU",NA,NA,NA,NA,"Plant",NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:21:38","TRU","Ignore","TRU","Peep to Focal",NA,NA,"TIN",NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:21:46","TRU","Food Peep","TRU","Directed",NA,NA,"TIN",NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:21:51","TRU","Eat","TRU",NA,NA,NA,NA,"Plant",NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:22:01","TRU","Food Peep","TRU","Directed",NA,NA,"TIN",NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:22:07","TRU","Foraging State","TRU",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:12:12","10:22:12","focal","Sophia;Kerensa","Kerensa","Diana","T","TRU_2020-03-02,10:12:12","10:22:12","TRU","Ignore","TRU","Peep to Focal",NA,NA,"TIN",NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:22:12"
2020-03-02,"10:12:04","10:49:08","10:59:08","focal","Sophia;Kerensa","Kerensa","Diana","T","TEL_2020-03-02,10:49:08","10:49:37","TEL","Foraging State","TEL",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:59:08"
2020-03-02,"10:12:04","10:49:08","10:59:08","focal","Sophia;Kerensa","Kerensa","Diana","T","TEL_2020-03-02,10:49:08","10:50:40","TEL","Travel State","TEL",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:59:08"
2020-03-02,"10:12:04","10:49:08","10:59:08","focal","Sophia;Kerensa","Kerensa","Diana","T","TEL_2020-03-02,10:49:08","10:52:40","TEL","Foraging State","TEL",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:59:08"
2020-03-02,"10:12:04","10:49:08","10:59:08","focal","Sophia;Kerensa","Kerensa","Diana","T","TEL_2020-03-02,10:49:08","10:57:16","TEV","Approach","TEL",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:59:08"
2020-03-02,"10:12:04","10:49:08","10:59:08","focal","Sophia;Kerensa","Kerensa","Diana","T","TEL_2020-03-02,10:49:08","10:58:12","TEV","Leave","TEL",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,10:12:04",NA,"2020-03-02,10:59:08"
2020-03-02,"11:14:09","11:14:23","11:24:23","focal","Sophia;Kerensa","Sophia","Diana","T","TES_2020-03-02,11:14:23","11:14:49","TES","Travel State","TES",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:24:23"
2020-03-02,"11:14:09","11:14:23","11:24:23","focal","Sophia;Kerensa","Sophia","Diana","T","TES_2020-03-02,11:14:23","11:15:44","TES","Groom","TES",NA,NA,NA,"START",NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:24:23"
2020-03-02,"11:14:09","11:14:23","11:24:23","focal","Sophia;Kerensa","Sophia","Diana","T","TES_2020-03-02,11:14:23","11:15:49","TES","Resting State","TES",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:24:23"
2020-03-02,"11:14:09","11:14:23","11:24:23","focal","Sophia;Kerensa","Sophia","Diana","T","TES_2020-03-02,11:14:23","11:19:13","TES","Scratch","TES",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:24:23"
2020-03-02,"11:14:09","11:14:23","11:24:23","focal","Sophia;Kerensa","Sophia","Diana","T","TES_2020-03-02,11:14:23","11:19:57","TES","Scratch","TES",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:24:23"
2020-03-02,"11:14:09","11:14:23","11:24:23","focal","Sophia;Kerensa","Sophia","Diana","T","TES_2020-03-02,11:14:23","11:20:01","TES","Scratch","TES",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:24:23"
2020-03-02,"11:14:09","11:14:23","11:24:23","focal","Sophia;Kerensa","Sophia","Diana","T","TES_2020-03-02,11:14:23","11:20:20","TES","Scratch","TES",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:24:23"
2020-03-02,"11:14:09","11:14:23","11:24:23","focal","Sophia;Kerensa","Sophia","Diana","T","TES_2020-03-02,11:14:23","11:20:33","TES","Groom","TES",NA,NA,NA,"END",NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:24:23"
2020-03-02,"11:14:09","11:14:23","11:24:23","focal","Sophia;Kerensa","Sophia","Diana","T","TES_2020-03-02,11:14:23","11:20:42","TES","Groom","TES",NA,NA,NA,"START",NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:24:23"
2020-03-02,"11:14:09","11:14:23","11:24:23","focal","Sophia;Kerensa","Sophia","Diana","T","TES_2020-03-02,11:14:23","11:21:26","TES","Scratch","TES",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:24:23"
2020-03-02,"11:14:09","11:14:23","11:24:23","focal","Sophia;Kerensa","Sophia","Diana","T","TES_2020-03-02,11:14:23","11:21:36","TES","Twitter","TES","Alone",NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:24:23"
2020-03-02,"11:14:09","11:14:23","11:24:23","focal","Sophia;Kerensa","Sophia","Diana","T","TES_2020-03-02,11:14:23","11:21:42","TES","Scratch","TES",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:24:23"
2020-03-02,"11:14:09","11:14:23","11:24:23","focal","Sophia;Kerensa","Sophia","Diana","T","TES_2020-03-02,11:14:23","11:21:52","TES","Scratch","TES",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:24:23"
2020-03-02,"11:14:09","11:14:23","11:24:23","focal","Sophia;Kerensa","Sophia","Diana","T","TES_2020-03-02,11:14:23","11:22:01","TES","Groom","TES",NA,NA,NA,"END",NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:24:23"
2020-03-02,"11:14:09","11:14:23","11:24:23","focal","Sophia;Kerensa","Sophia","Diana","T","TES_2020-03-02,11:14:23","11:22:06","TES","Travel State","TES",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:24:23"
2020-03-02,"11:14:09","11:14:23","11:24:23","focal","Sophia;Kerensa","Sophia","Diana","T","TES_2020-03-02,11:14:23","11:22:15","TES","Scratch","TES",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:24:23"
2020-03-02,"11:14:09","11:14:23","11:24:23","focal","Sophia;Kerensa","Sophia","Diana","T","TES_2020-03-02,11:14:23","11:22:23","TES","Twitter","TES","Alone",NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:24:23"
2020-03-02,"11:14:09","11:14:23","11:24:23","focal","Sophia;Kerensa","Sophia","Diana","T","TES_2020-03-02,11:14:23","11:24:11","TES","Foraging State","TES",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:24:23"
2020-03-02,"11:14:09","11:39:16","11:49:16","focal","Sophia;Kerensa","Sophia","Diana","T","TAI_2020-03-02,11:39:16","11:39:37","TAI","Other State","TAI",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:49:16"
2020-03-02,"11:14:09","11:39:16","11:49:16","focal","Sophia;Kerensa","Sophia","Diana","T","TAI_2020-03-02,11:39:16","11:39:42","TAI","Vigilant","TAI",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:49:16"
2020-03-02,"11:14:09","11:39:16","11:49:16","focal","Sophia;Kerensa","Sophia","Diana","T","TAI_2020-03-02,11:39:16","11:39:59","TAI","Resting State","TAI",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:49:16"
2020-03-02,"11:14:09","11:39:16","11:49:16","focal","Sophia;Kerensa","Sophia","Diana","T","TAI_2020-03-02,11:39:16","11:40:43","TAI","Yawn","TAI",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:49:16"
2020-03-02,"11:14:09","11:39:16","11:49:16","focal","Sophia;Kerensa","Sophia","Diana","T","TAI_2020-03-02,11:39:16","11:41:15","TAI","Scratch","TAI",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:49:16"
2020-03-02,"11:14:09","11:39:16","11:49:16","focal","Sophia;Kerensa","Sophia","Diana","T","TAI_2020-03-02,11:39:16","11:43:38","TER","Approach","TAI",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:49:16"
2020-03-02,"11:14:09","11:39:16","11:49:16","focal","Sophia;Kerensa","Sophia","Diana","T","TAI_2020-03-02,11:39:16","11:43:51","TER","Groom","TAI",NA,NA,NA,"START",NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:49:16"
2020-03-02,"11:14:09","11:39:16","11:49:16","focal","Sophia;Kerensa","Sophia","Diana","T","TAI_2020-03-02,11:39:16","11:43:54","TAI","Social State","TAI",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:49:16"
2020-03-02,"11:14:09","11:39:16","11:49:16","focal","Sophia;Kerensa","Sophia","Diana","T","TAI_2020-03-02,11:39:16","11:44:09","TER","Groom","TAI",NA,NA,NA,"END",NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:49:16"
2020-03-02,"11:14:09","11:39:16","11:49:16","focal","Sophia;Kerensa","Sophia","Diana","T","TAI_2020-03-02,11:39:16","11:44:59","TER","Contact","TAI",NA,NA,NA,"START",NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:49:16"
2020-03-02,"11:14:09","11:39:16","11:49:16","focal","Sophia;Kerensa","Sophia","Diana","T","TAI_2020-03-02,11:39:16","11:46:18","TAI","Ignore","TAI","Twitter to Focal",NA,NA,"TER",NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:49:16"
2020-03-02,"11:14:09","11:39:16","11:49:16","focal","Sophia;Kerensa","Sophia","Diana","T","TAI_2020-03-02,11:39:16","11:48:07","TAI","Scratch","TAI",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:49:16"
2020-03-02,"11:14:09","11:39:16","11:49:16","focal","Sophia;Kerensa","Sophia","Diana","T","TAI_2020-03-02,11:39:16","11:48:11","TAI","Scratch","TAI",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:49:16"
2020-03-02,"11:14:09","11:39:16","11:49:16","focal","Sophia;Kerensa","Sophia","Diana","T","TAI_2020-03-02,11:39:16","11:48:16","TAI","Scratch","TAI",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:49:16"
2020-03-02,"11:14:09","11:39:16","11:49:16","focal","Sophia;Kerensa","Sophia","Diana","T","TAI_2020-03-02,11:39:16","11:49:16","TER","Contact","TAI",NA,NA,NA,"END",NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:14:09",NA,"2020-03-02,11:49:16"
2020-03-02,"11:53:21","11:53:33","12:03:33","focal","Sophia;Kerensa","Sophia;Kerensa","Diana","T","TIN_2020-03-02,11:53:33","11:54:05","TIN","Resting State","TIN",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:53:21",NA,"2020-03-02,12:03:33"
2020-03-02,"11:53:21","11:53:33","12:03:33","focal","Sophia;Kerensa","Sophia;Kerensa","Diana","T","TIN_2020-03-02,11:53:33","11:55:06","TRU","Approach","TIN",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:53:21",NA,"2020-03-02,12:03:33"
2020-03-02,"11:53:21","11:53:33","12:03:33","focal","Sophia;Kerensa","Sophia;Kerensa","Diana","T","TIN_2020-03-02,11:53:33","11:55:07","TIN","Social State","TIN",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:53:21",NA,"2020-03-02,12:03:33"
2020-03-02,"11:53:21","11:53:33","12:03:33","focal","Sophia;Kerensa","Sophia;Kerensa","Diana","T","TIN_2020-03-02,11:53:33","11:55:08","TRU","Groom","TIN",NA,NA,NA,"START",NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:53:21",NA,"2020-03-02,12:03:33"
2020-03-02,"11:53:21","11:53:33","12:03:33","focal","Sophia;Kerensa","Sophia;Kerensa","Diana","T","TIN_2020-03-02,11:53:33","11:55:48","TRU","Groom","TIN",NA,NA,NA,"END",NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:53:21",NA,"2020-03-02,12:03:33"
2020-03-02,"11:53:21","11:53:33","12:03:33","focal","Sophia;Kerensa","Sophia;Kerensa","Diana","T","TIN_2020-03-02,11:53:33","11:56:49","TAI","Approach","TIN",NA,NA,NA,NA,NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:53:21",NA,"2020-03-02,12:03:33"
2020-03-02,"11:53:21","11:53:33","12:03:33","focal","Sophia;Kerensa","Sophia;Kerensa","Diana","T","TIN_2020-03-02,11:53:33","11:57:43","TRU","Groom","TIN",NA,NA,NA,"START",NA,NA,"F6A3E839-B990-4447-9E3F-DD728B1B335D","v3.3","v3.9","2020-03-02,11:53:21",NA,"2020-03-02,12:03:33"
