"Date","SessionStart","FocalStart","FocalEnd","Type","Observer","Recorder","DeviceName","Group","UniqueFocalCode","BehaviorStart","Actor","Behavior","Recipient","BehaviorType","Involved","Against","Start/End","Part","comment","device_ID","layout_info_json_version","behaviors_json_version","session_start_timeStamp","session_end_timeStamp","focal_end_timeStamp"
2021-06-22,"05:48:07","11:13:57","11:23:57","focal","Alex;Other","Alex","Jane","T","TES_2021-06-22,11:13:57","11:20:59","TES","Nurse","TIG",NA,NA,NA,"END",NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-22,05:48:07","2021-06-22,18:21:10","2021-06-22,11:23:57"
2021-06-22,"05:48:07","11:13:57","11:23:57","focal","Alex;Other","Alex","Jane","T","TES_2021-06-22,11:13:57","11:22:34","TEN","Approach","TES",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-22,05:48:07","2021-06-22,18:21:10","2021-06-22,11:23:57"
2021-06-22,"05:48:07","11:13:57","11:23:57","focal","Alex;Other","Alex","Jane","T","TES_2021-06-22,11:13:57","11:23:19","TEN","Contact","TES",NA,NA,NA,"START",NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-22,05:48:07","2021-06-22,18:21:10","2021-06-22,11:23:57"
2021-06-22,"05:48:07","11:13:57","11:23:57","focal","Alex;Other","Alex","Jane","T","TES_2021-06-22,11:13:57","11:23:44","TES","Groom","TIG",NA,NA,NA,"START",NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-22,05:48:07","2021-06-22,18:21:10","2021-06-22,11:23:57"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:23:33","MUL","Foraging State","MUL",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:23:42","MUL","Aggression Observer","MUL",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:24:07","MAU","Approach","MUL",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:24:12","MAU","Contact","MUL",NA,NA,NA,"START",NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:24:21","MUL","Aggression Observer","MUL",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:24:24","MAU","Aggression Observer","MAU",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:24:26","MUL","Look At","MAU",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:24:43","MUL","Alliance Solicit Capuchin","MAU",NA,NA,"MAU",NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:25:03","MUL","Contact","MAU",NA,NA,NA,"END",NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:25:06","MUL","Leave","MAU",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:25:39","MUL","Vigilant","MUL",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:26:14","MUL","Travel State","MUL",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:26:16","MUL","Aggression Observer","MUL",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:27:39","MUL","Foraging State","MUL",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:27:50","MUL","Eat","MUL",NA,NA,NA,NA,"Animal",NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:28:06","MUL","Eat","MUL",NA,NA,NA,NA,"Animal",NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:28:13","MUL","Social State","MUL",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:29:21","MUL","Approach","MIE",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:29:23","MUL","Contact","MIE",NA,NA,NA,"START",NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:29:28","MUL","Nurse","MIE",NA,NA,NA,"START",NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:29:39","MUL","Approach","MAY",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:29:51","MUS","Approach","MUL",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:30:06","MUL","Nurse","MIE",NA,NA,NA,"END",NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:30:52","MUL","Scratch","MUL",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:31:03","MAY","Contact","MUL",NA,NA,NA,"START",NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:31:10","MUL","Aggression Observer","MUL",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:31:30","MAY","Aggression Observer","MAY",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:31:33","MUL","Look at","MUL","In 5-Aggression",NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:32:14","MUL","Alliance Solicit Capuchin","MAY",NA,NA,"MUS",NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:32:24","MUL","Contact","MIE",NA,NA,NA,"END",NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:32:27","MUL","Leave","MIE",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:32:31","MUL","Leave","MAY",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:32:50","MAY","Groom Solicit","MUL",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:32:54","MUL","Groom","MAY",NA,NA,NA,"START",NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:33:00","MUL","Groom","MAY",NA,NA,NA,"END",NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:33:05","MUL","Groom Solicit","MAY",NA,NA,NA,NA,NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
2021-06-23,"09:19:16","09:23:15","09:33:15","focal","Alex;Missy;Emily;Other","Emily","Jane","M","MUL_2021-06-23,09:23:15","09:33:13","MUL","Contact","MAY",NA,NA,NA,"END",NA,NA,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2021-06-23,09:19:16",NA,"2021-06-23,09:33:15"
