"Date","SessionStart","FocalStart","FocalEnd","Type","Observer","Recorder","DeviceName","Group","UniqueFocalCode","ScanStart","GroupBehavior","GroupVisibility","ScanID","ScanBehavior","ScanBehaviorType","InvolvedID","x_position","y_position","device_ID","layout_info_json_version","behaviors_json_version","session_start_timeStamp","session_end_timeStamp","scan_timeStamp"
2020-01-03,"08:28:05","12:27:52","12:35:01","abort","Alex;Sophia;Evan;Marcela","Evan","Marie","T","TAB_2020-01-03,12:27:52","12:27:52","Socializing","26 - 50% Visible","TAB","FORAGE","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-01-03,08:28:05","2020-01-03,12:55:56","2020-01-03,12:27:52"
2020-01-03,"08:28:05","12:27:52","12:35:01","abort","Alex;Sophia;Evan;Marcela","Evan","Marie","T","TAB_2020-01-03,12:27:52","12:32:52","Foraging - Tree","25% or less Visible","TAB","FORAGE","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-01-03,08:28:05","2020-01-03,12:55:56","2020-01-03,12:32:52"
2020-01-04,"06:00:43","11:50:15","11:56:08","abort","Sophia","Sophia","Marie","T","TRU_2020-01-04,11:50:15","11:50:15","Foraging - Tree","25% or less Visible","TRU","FORAGE","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-01-04,06:00:43",NA,"2020-01-04,11:50:15"
2020-01-04,"06:00:43","11:50:15","11:56:08","abort","Sophia","Sophia","Marie","T","TRU_2020-01-04,11:50:15","11:55:15","Foraging - Tree","25% or less Visible","TRU","TRAVEL","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-01-04,06:00:43",NA,"2020-01-04,11:55:15"
2020-01-04,"06:00:43","11:50:15","11:56:08","abort","Sophia","Sophia","Marie","T","TRU_2020-01-04,11:50:15","11:55:15","Foraging - Tree","25% or less Visible","TIN",NA,NA,NA,-0.061016947,-0.050847456,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-01-04,06:00:43",NA,"2020-01-04,11:55:15"
2020-01-07,"05:57:26","14:38:26","14:48:26","abort","Sophia;Kerensa;Other","Kerensa","Marie","T","TAB_2020-01-07,14:38:26","14:38:26","Socializing","26 - 50% Visible","TAB","FORAGE","Ground",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-01-07,05:57:26",NA,"2020-01-07,14:38:26"
2020-01-07,"05:57:26","14:38:26","14:48:26","abort","Sophia;Kerensa;Other","Kerensa","Marie","T","TAB_2020-01-07,14:38:26","14:43:27","Foraging - Tree","25% or less Visible","TAB","FORAGE","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-01-07,05:57:26",NA,"2020-01-07,14:43:27"
2020-01-07,"05:57:26","15:20:58","15:29:29","abort","Sophia;Kerensa;Other","Kerensa","Marie","T","TES_2020-01-07,15:20:58","15:20:58","Foraging - Tree","25% or less Visible","TES","FEED",NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-01-07,05:57:26",NA,"2020-01-07,15:20:58"
2020-01-07,"05:57:26","15:20:58","15:29:29","abort","Sophia;Kerensa;Other","Kerensa","Marie","T","TES_2020-01-07,15:20:58","15:25:58","Foraging - Tree","25% or less Visible","TES","FORAGE","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-01-07,05:57:26",NA,"2020-01-07,15:25:58"
2020-01-07,"05:57:26","15:20:58","15:29:29","abort","Sophia;Kerensa;Other","Kerensa","Marie","T","TES_2020-01-07,15:20:58","15:25:58","Foraging - Tree","25% or less Visible","TIO",NA,NA,NA,-1.616949081,1.372881293,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-01-07,05:57:26",NA,"2020-01-07,15:25:58"
2020-01-07,"05:57:26","15:20:58","15:29:29","abort","Sophia;Kerensa;Other","Kerensa","Marie","T","TES_2020-01-07,15:20:58","15:25:58","Foraging - Tree","25% or less Visible","TIC",NA,NA,NA,3.071186304,-0.661016941,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-01-07,05:57:26",NA,"2020-01-07,15:25:58"
2020-01-06,"12:55:24","15:51:40","16:00:28","abort","Sophia;Kerensa","Kerensa","Jane","T","TAB_2020-01-06,15:51:40","15:51:40","Socializing","25% or less Visible","TAB","SOCIAL","Baby Interaction","TIN",0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-01-06,12:55:24",NA,"2020-01-06,15:51:40"
2020-01-06,"12:55:24","15:51:40","16:00:28","abort","Sophia;Kerensa","Kerensa","Jane","T","TAB_2020-01-06,15:51:40","15:51:40","Socializing","25% or less Visible","TIN",NA,NA,NA,0.071186438,-0.050847456,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-01-06,12:55:24",NA,"2020-01-06,15:51:40"
2020-01-06,"12:55:24","15:51:40","16:00:28","abort","Sophia;Kerensa","Kerensa","Jane","T","TAB_2020-01-06,15:51:40","15:56:40","Foraging - Tree","25% or less Visible","TAB","FORAGE","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-01-06,12:55:24",NA,"2020-01-06,15:56:40"
2020-01-06,"12:55:24","15:51:40","16:00:28","abort","Sophia;Kerensa","Kerensa","Jane","T","TAB_2020-01-06,15:51:40","15:56:40","Foraging - Tree","25% or less Visible","TIN",NA,NA,NA,-4.25084734,2.755932093,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-01-06,12:55:24",NA,"2020-01-06,15:56:40"
2020-01-06,"12:55:24","15:51:40","16:00:28","abort","Sophia;Kerensa","Kerensa","Jane","T","TAB_2020-01-06,15:51:40","15:56:40","Foraging - Tree","25% or less Visible","TRU",NA,NA,NA,-4.281355858,3.091525316,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-01-06,12:55:24",NA,"2020-01-06,15:56:40"
2020-01-09,"06:11:28","07:16:33","07:22:48","abort","Evan;Kerensa;Other","Kerensa","Jane","T","TEN_2020-01-09,07:16:33","07:16:33","Foraging - Tree","25% or less Visible","TEN","FEED",NA,NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-01-09,06:11:28",NA,"2020-01-09,07:16:33"
2020-01-09,"06:11:28","07:16:33","07:22:48","abort","Evan;Kerensa;Other","Kerensa","Jane","T","TEN_2020-01-09,07:16:33","07:16:33","Foraging - Tree","25% or less Visible","TIC",NA,NA,NA,-4.30169487,2.857626915,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-01-09,06:11:28",NA,"2020-01-09,07:16:33"
2020-01-09,"06:11:28","07:16:33","07:22:48","abort","Evan;Kerensa;Other","Kerensa","Jane","T","TEN_2020-01-09,07:16:33","07:21:34","Foraging - Tree","25% or less Visible","TEN","TRAVEL","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-01-09,06:11:28",NA,"2020-01-09,07:21:34"
2020-01-09,"06:11:28","07:16:33","07:22:48","abort","Evan;Kerensa;Other","Kerensa","Jane","T","TEN_2020-01-09,07:16:33","07:21:34","Foraging - Tree","25% or less Visible","TIC",NA,NA,NA,-4.30169487,2.857626915,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-01-09,06:11:28",NA,"2020-01-09,07:21:34"
2020-01-09,"06:11:28","07:32:52","07:39:58","abort","Evan;Kerensa;Other","Kerensa","Jane","T","TEN_2020-01-09,07:32:52","07:32:52","Foraging - Tree","25% or less Visible","TEN","FORAGE","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-01-09,06:11:28",NA,"2020-01-09,07:32:52"
2020-01-09,"06:11:28","07:32:52","07:39:58","abort","Evan;Kerensa;Other","Kerensa","Jane","T","TEN_2020-01-09,07:32:52","07:32:52","Foraging - Tree","25% or less Visible","THI",NA,NA,NA,-3.03050828,-0.081355929,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-01-09,06:11:28",NA,"2020-01-09,07:32:52"
2020-01-09,"06:11:28","07:32:52","07:39:58","abort","Evan;Kerensa;Other","Kerensa","Jane","T","TEN_2020-01-09,07:32:52","07:37:53","Foraging - Tree","25% or less Visible","TEN","FORAGE","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-01-09,06:11:28",NA,"2020-01-09,07:37:53"
2020-01-09,"06:11:28","11:41:44","11:49:57","abort","Evan;Kerensa;Other","Kerensa","Jane","T","TOT_2020-01-09,11:41:44","11:41:44","Foraging - Ground","26 - 50% Visible","TOT","TRAVEL","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-01-09,06:11:28",NA,"2020-01-09,11:41:44"
2020-01-09,"06:11:28","11:41:44","11:49:57","abort","Evan;Kerensa;Other","Kerensa","Jane","T","TOT_2020-01-09,11:41:44","11:46:44","Foraging - Ground","25% or less Visible","TOT","FORAGE","Ground",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-01-09,06:11:28",NA,"2020-01-09,11:46:44"
2020-01-09,"06:11:28","11:41:44","11:49:57","abort","Evan;Kerensa;Other","Kerensa","Jane","T","TOT_2020-01-09,11:41:44","11:46:44","Foraging - Ground","25% or less Visible","TEN",NA,NA,NA,-3.996609926,-1.454237223,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-01-09,06:11:28",NA,"2020-01-09,11:46:44"
2020-01-09,"06:11:28","11:41:44","11:49:57","abort","Evan;Kerensa;Other","Kerensa","Jane","T","TOT_2020-01-09,11:41:44","11:46:44","Foraging - Ground","25% or less Visible","TEV",NA,NA,NA,-2.1762712,-2.186440706,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-01-09,06:11:28",NA,"2020-01-09,11:46:44"
2020-02-11,"15:46:05","16:29:02","16:39:02","abort","Evan;Kerensa","Kerensa","Jane","T","TIN_2020-02-11,16:29:02","16:29:02","Traveling - Tree","25% or less Visible","TIN","SOCIAL","Other","TRU",0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-02-11,15:46:05",NA,"2020-02-11,16:29:02"
2020-02-11,"15:46:05","16:29:02","16:39:02","abort","Evan;Kerensa","Kerensa","Jane","T","TIN_2020-02-11,16:29:02","16:29:02","Traveling - Tree","25% or less Visible","TRU",NA,NA,NA,-0.0203389823436737,0.0101694911718369,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-02-11,15:46:05",NA,"2020-02-11,16:29:02"
2020-02-11,"15:46:05","16:29:02","16:39:02","abort","Evan;Kerensa","Kerensa","Jane","T","TIN_2020-02-11,16:29:02","16:34:02","Traveling - Tree","25% or less Visible","TIN","TRAVEL","Dorsal",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-02-11,15:46:05",NA,"2020-02-11,16:34:02"
2020-02-11,"15:46:05","16:29:02","16:39:02","abort","Evan;Kerensa","Kerensa","Jane","T","TIN_2020-02-11,16:29:02","16:34:02","Traveling - Tree","25% or less Visible","TRU",NA,NA,NA,-0.0101694911718369,0.0203389823436737,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-02-11,15:46:05",NA,"2020-02-11,16:34:02"
2020-02-03,"08:28:25","11:50:44","11:56:20","abort","Sophia","Sophia","Marie","T","TEV_2020-02-03,11:50:44","11:50:44","Resting","25% or less Visible","TEV","FORAGE","Ground",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-02-03,08:28:25",NA,"2020-02-03,11:50:44"
2020-02-03,"08:28:25","11:50:44","11:56:20","abort","Sophia","Sophia","Marie","T","TEV_2020-02-03,11:50:44","11:55:44","Foraging - Tree","26 - 50% Visible","TEV","FORAGE","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-02-03,08:28:25",NA,"2020-02-03,11:55:44"
2020-02-03,"08:28:25","16:25:32","16:30:24","abort","Sophia","Sophia","Marie","T","TER_2020-02-03,16:25:32","16:25:32","Foraging - Tree","25% or less Visible","TER","FORAGE","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-02-03,08:28:25",NA,"2020-02-03,16:25:32"
2020-02-04,"06:38:54","10:20:55","10:25:51","abort","Sophia","Sophia","Marie","T","TEN_2020-02-04,10:20:55","10:20:55","Foraging - Tree","25% or less Visible","TEN","FORAGE","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-02-04,06:38:54",NA,"2020-02-04,10:20:55"
2020-02-04,"06:38:54","10:28:04","10:32:20","abort","Sophia","Sophia","Marie","T","TEN_2020-02-04,10:28:04","10:28:04","Resting","25% or less Visible","TEN","REST",NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-02-04,06:38:54",NA,"2020-02-04,10:28:04"
2020-02-04,"06:38:54","16:06:18","16:10:10","abort","Sophia","Sophia","Marie","T","TAI_2020-02-04,16:06:18","16:06:18","Foraging - Tree","25% or less Visible","TAI","SELF-DIRECTED","Grooming",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-02-04,06:38:54",NA,"2020-02-04,16:06:18"
2020-02-10,"07:33:38","07:56:56","08:03:20","abort","Evan;Kerensa","Kerensa","Marie","T","TOT_2020-02-10,07:56:56","07:56:56","Foraging - Tree","25% or less Visible","TOT","FORAGE","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-02-10,07:33:38",NA,"2020-02-10,07:56:56"
2020-02-10,"07:33:38","07:56:56","08:03:20","abort","Evan;Kerensa","Kerensa","Marie","T","TOT_2020-02-10,07:56:56","08:01:56","Traveling - Tree","25% or less Visible","TOT","TRAVEL","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-02-10,07:33:38",NA,"2020-02-10,08:01:56"
2020-02-10,"07:33:38","11:38:10","11:47:07","abort","Evan;Kerensa","Kerensa","Marie","T","TER_2020-02-10,11:38:10","11:38:10","Socializing","26 - 50% Visible","TER","VIGILANT",NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-02-10,07:33:38",NA,"2020-02-10,11:38:10"
2020-02-10,"07:33:38","11:38:10","11:47:07","abort","Evan;Kerensa","Kerensa","Marie","T","TER_2020-02-10,11:38:10","11:38:10","Socializing","26 - 50% Visible","TRU",NA,NA,NA,-4.627118587,-2.471186399,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-02-10,07:33:38",NA,"2020-02-10,11:38:10"
2020-02-10,"07:33:38","11:38:10","11:47:07","abort","Evan;Kerensa","Kerensa","Marie","T","TER_2020-02-10,11:38:10","11:38:10","Socializing","26 - 50% Visible","TIN",NA,NA,NA,-4.688135624,-2.491525412,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-02-10,07:33:38",NA,"2020-02-10,11:38:10"
2020-02-10,"07:33:38","11:38:10","11:47:07","abort","Evan;Kerensa","Kerensa","Marie","T","TER_2020-02-10,11:38:10","11:43:11","Socializing","51 - 75% Visible","TER","VIGILANT",NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-02-10,07:33:38",NA,"2020-02-10,11:43:11"
2020-03-14,"08:14:48","08:38:03","08:40:28","abort","Juan Carlos;Kerensa","Juan Carlos;Kerensa","Jane","T","TIC_2020-03-14,08:38:03","08:38:03","Foraging - Tree","26 - 50% Visible","TIC","TRAVEL","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-03-14,08:14:48",NA,"2020-03-14,08:38:03"
2020-03-14,"08:14:48","08:38:03","08:40:28","abort","Juan Carlos;Kerensa","Juan Carlos;Kerensa","Jane","T","TIC_2020-03-14,08:38:03","08:38:03","Foraging - Tree","26 - 50% Visible","TET",NA,NA,NA,-4.210169315,0.213559315,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-03-14,08:14:48",NA,"2020-03-14,08:38:03"
2020-02-18,"08:23:21","14:37:11","14:44:20","abort","Evan;Other","Evan;Other","Marie","T","TAN_2020-02-18,14:37:11","14:37:11","Foraging - Tree","51 - 75% Visible","TAN","REST",NA,NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-02-18,08:23:21",NA,"2020-02-18,14:37:11"
2020-02-18,"08:23:21","14:37:11","14:44:20","abort","Evan;Other","Evan;Other","Marie","T","TAN_2020-02-18,14:37:11","14:37:11","Foraging - Tree","51 - 75% Visible","TOT",NA,NA,NA,-4.199999809,-0.050847456,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-02-18,08:23:21",NA,"2020-02-18,14:37:11"
2020-02-18,"08:23:21","14:37:11","14:44:20","abort","Evan;Other","Evan;Other","Marie","T","TAN_2020-02-18,14:37:11","14:37:11","Foraging - Tree","51 - 75% Visible","TEV",NA,NA,NA,-0.864406765,-0.030508474,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-02-18,08:23:21",NA,"2020-02-18,14:37:11"
2020-02-18,"08:23:21","14:37:11","14:44:20","abort","Evan;Other","Evan;Other","Marie","T","TAN_2020-02-18,14:37:11","14:42:11","Socializing","76 - 100% Visible","TAN","SOCIAL","Play","TIN",0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-02-18,08:23:21",NA,"2020-02-18,14:42:11"
2020-02-18,"08:23:21","14:37:11","14:44:20","abort","Evan;Other","Evan;Other","Marie","T","TAN_2020-02-18,14:37:11","14:42:11","Socializing","76 - 100% Visible","TOT",NA,NA,NA,-1.830508471,1.454237223,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-02-18,08:23:21",NA,"2020-02-18,14:42:11"
2020-02-18,"08:23:21","14:37:11","14:44:20","abort","Evan;Other","Evan;Other","Marie","T","TAN_2020-02-18,14:37:11","14:42:11","Socializing","76 - 100% Visible","TEV",NA,NA,NA,-1.840677857,1.311864376,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-02-18,08:23:21",NA,"2020-02-18,14:42:11"
2020-02-18,"08:23:21","14:37:11","14:44:20","abort","Evan;Other","Evan;Other","Marie","T","TAN_2020-02-18,14:37:11","14:42:11","Socializing","76 - 100% Visible","TIN",NA,NA,NA,0.488135576,-0.8237288,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-02-18,08:23:21",NA,"2020-02-18,14:42:11"
2020-02-18,"08:23:21","14:37:11","14:44:20","abort","Evan;Other","Evan;Other","Marie","T","TAN_2020-02-18,14:37:11","14:42:11","Socializing","76 - 100% Visible","TRU",NA,NA,NA,-2.867796421,-2.857626915,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-02-18,08:23:21",NA,"2020-02-18,14:42:11"
2020-02-18,"08:23:21","15:31:00","15:35:26","abort","Evan;Other","Evan;Other","Marie","T","TIN_2020-02-18,15:31:00","15:31:00","Socializing","51 - 75% Visible","TIN","TRAVEL","Tree",NA,0,0,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-02-18,08:23:21",NA,"2020-02-18,15:31:00"
2020-02-18,"08:23:21","15:31:00","15:35:26","abort","Evan;Other","Evan;Other","Marie","T","TIN_2020-02-18,15:31:00","15:31:00","Socializing","51 - 75% Visible","TOT",NA,NA,NA,-5.186440468,-0.864406765,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-02-18,08:23:21",NA,"2020-02-18,15:31:00"
2020-02-18,"08:23:21","15:31:00","15:35:26","abort","Evan;Other","Evan;Other","Marie","T","TIN_2020-02-18,15:31:00","15:31:00","Socializing","51 - 75% Visible","TRU",NA,NA,NA,0.071186438,-0.376271188,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-02-18,08:23:21",NA,"2020-02-18,15:31:00"
2020-02-18,"08:23:21","15:31:00","15:35:26","abort","Evan;Other","Evan;Other","Marie","T","TIN_2020-02-18,15:31:00","15:31:00","Socializing","51 - 75% Visible","THI",NA,NA,NA,-5.115253925,-1.118643999,"5B7CFADE-EE46-4CEE-8220-7028D06618CE","v3.3","v3.9","2020-02-18,08:23:21",NA,"2020-02-18,15:31:00"
2020-02-27,"09:00:21","16:56:41","17:05:19","abort","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Jane","T","TAB_2020-02-27,16:56:41","16:56:41","Socializing","26 - 50% Visible","TAB","SOCIAL","Play","TER",0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-02-27,09:00:21",NA,"2020-02-27,16:56:41"
2020-02-27,"09:00:21","16:56:41","17:05:19","abort","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Jane","T","TAB_2020-02-27,16:56:41","16:56:41","Socializing","26 - 50% Visible","TER",NA,NA,NA,-0.101694912,0.122033894,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-02-27,09:00:21",NA,"2020-02-27,16:56:41"
2020-02-27,"09:00:21","16:56:41","17:05:19","abort","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Jane","T","TAB_2020-02-27,16:56:41","16:56:41","Socializing","26 - 50% Visible","TET",NA,NA,NA,-3.376271009,4.098304749,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-02-27,09:00:21",NA,"2020-02-27,16:56:41"
2020-02-27,"09:00:21","16:56:41","17:05:19","abort","Sophia;Evan;Kerensa","Sophia;Evan;Kerensa","Jane","T","TAB_2020-02-27,16:56:41","17:01:41","Resting","26 - 50% Visible","TAB","TRAVEL","Tree",NA,0,0,"B55C5181-F1E1-4674-86D8-50107ED445A6","v3.3","v3.9","2020-02-27,09:00:21",NA,"2020-02-27,17:01:41"
